Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20
2018-01-01,0.6679029826053268,0.6694810793290883,0.6663248858815652,0.6679029826053268,5469.0,,,0.6679029826053268,0.6679029826053268,0.6679029826053268,,,,,,,,,,,,
2018-01-02,0.6679029826053268,0.6716573140442018,0.6674286409147724,0.6711829723536474,1405.0,0.004910877528239599,0.004898858502438799,0.6682153625813573,0.6680316096542805,0.6679356193192404,,,,,,,,,,,,
2018-01-03,0.6711829723536474,0.6758124088697669,0.6705062613218407,0.6751356978379601,7287.0,0.005889192138548438,0.005871918631349307,0.6688744421296052,0.6683102013477582,0.6680072618915659,,,,,,,,,,,,
2018-01-04,0.6751356978379601,0.6754669649647584,0.6731842611346834,0.6735155282614818,5574.0,-0.0023997687896918363,-0.0024026528497893365,0.6693164503326411,0.668514331814963,0.6680620705121622,96.39037606794209,,,,,,,,,,,
2018-01-05,0.6735155282614818,0.6743942450041889,0.6701320748143169,0.671010791557024,8292.0,-0.003718899712562118,-0.003725832012453872,0.6694778161635346,0.6686122321970047,0.6680914110200712,90.92605040123814,,,,,,,,,,,
2018-01-08,0.671010791557024,0.6712438386709806,0.6664346420645638,0.6666676891785204,7480.0,-0.006472477690598444,-0.00649351499913121,0.6692101850221047,0.6685359756080446,0.6680772446335881,82.22214118181535,,,,,,,,,,,
2018-01-09,0.6666676891785204,0.6715187190353108,0.6665658217791371,0.6714168516359276,8637.0,0.007123732759958923,0.007098478839598447,0.6694203437472308,0.6686489511385498,0.6681104745540094,84.02316113174054,,,,,,,,,,,
2018-01-10,0.6714168516359276,0.6719353060273209,0.669304474084774,0.6698229284761673,8537.0,-0.0023739695479442213,-0.0023767918812919015,0.6694586851499866,0.6686949894655153,0.6681275138965185,81.05522121807381,,,,,,,,,,,
2018-01-11,0.6698229284761673,0.6707300099090463,0.6689095110959312,0.6698165925288102,9486.0,-9.459137762735104e-06,-9.459182500660833e-06,0.6694927715670175,0.66873897389937,0.6681443206490786,81.04296658589816,,,,,,,,,,,
2018-01-12,0.6698165925288102,0.676316417191302,0.6692609285163328,0.6757607531788246,5433.0,0.00887431084317103,0.008835165567799574,0.6700897221967134,0.6690143377926819,0.6682201060473846,83.55495691034452,,,,,,,,,,,
2018-01-15,0.6757607531788246,0.6773481591738516,0.6755291899312212,0.6771165959262483,2711.0,0.002006394631599573,0.0020043845101728693,0.6707589482661929,0.6693320734057631,0.6683086283347365,84.07336882797217,,,,,,,,,0.013794837814590233,,
2018-01-16,0.6771165959262483,0.6778179200880691,0.676011536298731,0.6767128604605518,3363.0,-0.0005962569343677115,-0.0005964347662261016,0.6713259875227985,0.6696215160353627,0.6683922525349933,83.2319690514459,,,,,,,,,0.008239017279464855,,
2018-01-17,0.6767128604605518,0.6772178055110013,0.6742325603173182,0.6747375053677677,5737.0,-0.0029190447059624924,-0.0029233134260405673,0.6716508939842242,0.669822143068006,0.6684553893791005,79.06280377132454,,,,,,,,,-0.0005897962016637726,,
2018-01-18,0.6747375053677677,0.6751014138023477,0.6709827830401268,0.6713466914747068,1533.0,-0.005025382265081979,-0.0050380519630778674,0.6716219223166511,0.6698819292800335,0.6684841585541812,72.36219676790614,,,,,0.0036595736018514053,0.005451093523396444,,,-0.003220173397298298,,
