Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20
2018-01-01,160.73282501601568,160.86490469566286,160.6007453363685,160.73282501601568,8436.0,,,160.73282501601568,160.73282501601568,160.73282501601568,,,,,,,,,,,,
2018-01-02,160.73282501601568,161.2985261026718,160.7182211574511,161.2839222441072,2287.0,0.0034286539046184394,0.003422789471737047,160.7853104663101,160.7544366720193,160.73830857052405,,,,,,,,,,,,
2018-01-03,161.2839222441072,161.4241101013686,161.16683598619565,161.30702384345705,1111.0,0.00014323559985651713,0.00014322534261744017,160.83499745460983,160.77610675717372,160.7439674289612,,,,,,,,,,,,
2018-01-04,161.30702384345705,161.5790260800905,161.14045115050638,161.41245338713983,4214.0,0.0006535954924387077,0.000653381991928422,160.88999325770794,160.80106152697633,160.75061903053512,,,,,,,,,,,,
2018-01-05,161.41245338713983,161.55117661642316,160.62732833810495,160.76605156738827,7764.0,-0.004004658910680137,-0.004012699029643718,160.8781892872013,160.79968858738465,160.75077258811575,90.68795931484496,,,,,,,,,,,
2018-01-08,160.76605156738827,161.8267512811663,160.44788921549292,161.50858892927096,4684.0,0.0046187447825167816,0.004608111111071834,160.93822734835078,160.82748860079195,160.75831304922178,91.64987750021646,,,,,,,,,,,
2018-01-09,161.50858892927096,161.68856768313114,160.66341926012487,160.84339801398505,2673.0,-0.004118610159966285,-0.004127114994890014,160.9291959831731,160.82811249934855,160.7591596657866,83.34409094205512,,,,,,,,,,,
2018-01-10,160.84339801398505,160.84572481694164,160.75476475604174,160.75709155899833,7043.0,-0.0005365868668057994,-0.0005367308810583556,160.91280508563264,160.82532736443284,160.75913908760958,82.30191635762931,,,,,,,,,,,
2018-01-11,160.75709155899833,160.95778771758128,160.15703592304186,160.35773208162482,2584.0,-0.002484241743244908,-0.0024873325917687625,160.85994099001286,160.8069902945188,160.75514498804753,77.47434211867196,,,,,,,,,,,
2018-01-12,160.35773208162482,161.4717863286699,160.2591486661307,161.3732029131758,2217.0,0.006332534255561129,0.006312568007480308,160.90882307793314,160.82919471093672,160.76129481814831,80.59174940294268,,,,,,,,,,,
2018-01-15,161.3732029131758,161.54381200130496,161.20638893699083,161.37699802512,5099.0,2.3517609341050516e-05,2.351733280641157e-05,160.9534111681414,160.85067719384585,160.7674212182177,80.60255384731805,,,,,,,,,0.004007725298426967,,
2018-01-16,161.37699802512,161.57143779579675,161.17705816441674,161.3714979350935,9513.0,-3.4082242784450045e-05,-3.408282359728363e-05,160.99322895547016,160.87110153663988,160.77343193181846,80.53258293023559,,,,,,,,,0.0005429908311240794,,
2018-01-17,161.3714979350935,161.49887934849193,161.30261942928266,161.4300008426811,1631.0,0.0003625355675334063,0.00036246986739315505,161.0348262780617,160.89301915648463,160.77996495580717,80.72426087316344,,,,,,,,,0.0007623784525552235,,
2018-01-18,161.4300008426811,162.23712586763583,161.24763038351034,162.05475540846507,7451.0,0.003870126757868464,0.003862657083495835,161.13196238571916,160.93857744087603,160.7926494379232,82.68493169885312,,,,,0.6350056952341012,0.003918463815724171,,,0.003979259393231072,,
2018-01-19,162.05475540846507,162.30963219503533,161.93446937517908,162.18934616174934,1035.0,0.0008305264041468252,0.0008301817079325011,161.23266560248396,160.98762719463576,160.80654691776226,83.08412081327788,,,,,0.6429345138456658,0.003964098315092013,,,0.008853203648933716,,
2018-01-22,162.18934616174934,162.55732548104496,162.05970852461377,162.42768784390938,4273.0,0.001469527362927714,0.0014684486642480216,161.3464772445245,161.04410016127395,160.82267767324632,83.79653386356364,,,,,0.63702822893213,0.003921918962143355,,,0.005690712306581469,,
2018-01-23,162.42768784390938,162.63023063838142,162.2509730471951,162.45351584166713,2567.0,0.00015901228479320295,0.00015899964367988915,161.45190949187142,161.09937136442662,160.83890491870324,83.87578242087399,,,,,0.6457413343616574,0.00397492988080984,,,0.010010468863273392,,
2018-01-24,162.45351584166713,162.88036226071546,162.27725708225364,162.70410350130197,1380.0,0.0015425191528577464,0.001541330692181214,161.57116606419814,161.16230203646094,160.85746410857985,84.6597008788545,,,,,0.6574934949957785,0.004041038184328997,,,0.012111515102828818,,
