Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20
2018-01-01,144.66126800626103,144.72742799696508,144.59510801555697,144.66126800626103,3513.0,,,144.66126800626103,144.66126800626103,144.66126800626103,,,,,,,,,,,,
2018-01-02,144.66126800626103,144.8611832188937,144.5657346968726,144.76564990950527,1766.0,0.0007215608205488611,0.0007213006206991401,144.6712091399033,144.66536141423137,144.66230663216396,,,,,,,,,,,,
2018-01-03,144.76564990950527,145.13522010183038,144.61102839232592,144.98059858465103,1781.0,0.0014848044082289569,0.0014837031761050445,144.70067480130785,144.6777236562086,144.66547371626834,,,,,,,,,,,,
2018-01-04,144.98059858465103,145.18341922688262,144.17628407416342,144.379104716395,1440.0,-0.004148788693990824,-0.004157418795720993,144.67004907893522,144.66601310954925,144.66262427348354,70.81724475483549,,,,,,,,,,,
2018-01-05,144.379104716395,144.63170275937557,144.1616990711254,144.41429711410598,3009.0,0.00024374993722320326,0.0002437202350337616,144.6456917489515,144.65614189404167,144.6601533564748,71.34416120109148,,,,,,,,,,,
2018-01-08,144.41429711410598,144.86158966172835,144.23993757189118,144.68723011951354,2598.0,0.0018899306430297802,0.0018881469711026161,144.64964778424311,144.65736104013862,144.66042277700257,75.09924670753804,,,,,,,,,,,
2018-01-09,144.68723011951354,144.82410890184934,144.40459837787319,144.54147716020898,7186.0,-0.00100736574460758,-0.001007873478490405,144.63934582004939,144.65281657425905,144.659239238527,69.83624408261915,,,,,,,,,,,
2018-01-10,144.54147716020898,144.73331300589047,144.15736995101997,144.34920579670145,2761.0,-0.0013302158472783265,-0.001331101369756303,144.6117134368734,144.6409102692568,144.6561543286581,63.512965642006954,,,,,,,,,,,
2018-01-11,144.34920579670145,144.67427798262466,144.1484611873869,144.47353337331012,3674.0,0.0008612972681245612,0.0008609265644746116,144.59855343081975,144.63434646941576,144.65433720472427,65.67709405886134,,,,,,,,,,,
2018-01-12,144.47353337331012,145.20054700693308,144.27644038585728,145.00345401948024,1059.0,0.003667942728311724,0.003661232230524482,144.63711539164456,144.64882127530063,144.65781100387608,73.02194721412786,,,,,,,,,,,
2018-01-15,145.00345401948024,145.19697356205313,144.47145179369042,144.6649713362633,7235.0,-0.002334307727397067,-0.0023370364709920798,144.6397683387511,144.64945461102465,144.6578822509645,63.65229572742057,,,,,,,,,2.5600010654658334e-05,,
2018-01-16,144.6649713362633,145.4683804662842,144.5135282071704,145.3169373371913,3741.0,0.004506730239572265,0.004496605339577551,144.70426062431682,144.67563040420765,144.6644400130165,71.29296696558355,,,,,,,,,0.0038081369995619507,,
2018-01-17,145.3169373371913,145.6333072994999,145.15848780250175,145.47485776481037,6026.0,0.0010867310480995318,0.0010861409833698296,144.77765082817334,144.70697265364305,144.67250387124332,72.78526863666602,,,,,,,,,0.00340914015381677,,
2018-01-18,145.47485776481037,145.8164118574894,144.9041197181547,145.24567381083375,8353.0,-0.0015754196807474807,-0.001576661959244156,144.82222444556956,144.72809818921917,144.67820705472184,67.31614043394978,,,,,0.6116867001935548,0.004211393593658482,,,0.006002039534328318,,
2018-01-19,145.24567381083375,145.4545243381069,144.9965313755062,145.20538190277935,9854.0,-0.00027740521970298637,-0.0002774437036482083,144.85871563197048,144.7468151975941,144.68345257559804,66.37191161681827,,,,,0.634949055993025,0.004372765304375206,,,0.005477884146389611,,
2018-01-22,145.20538190277935,145.31136605113352,144.97103324362502,145.07701739197918,7245.0,-0.000884020338076108,-0.000884411314492893,144.87950627578084,144.75976430325625,144.68736864342273,63.324429619753516,,,,,0.638155076384982,0.0043987330857565825,,,0.0026939991327754598,,
2018-01-23,145.07701739197918,145.46619465595268,145.07451974928202,145.4636970132555,1471.0,0.0026653403015004518,0.002661794581009466,144.93514348887368,144.78736950756993,144.69509330381908,68.07912414022245,,,,,0.6286895904682817,0.004321969009291657,,,0.0063803129120116875,,
2018-01-24,145.4636970132555,145.5756125169656,145.3089204079482,145.4208359116583,9954.0,-0.00029465153490026985,-0.0002946949531928332,144.98139991009126,144.8122113273381,144.70231462330008,67.041626746556,,,,,0.5758008016324396,0.003959548148810208,,,0.007423872608389059,,
2018-01-25,145.4208359116583,145.52272233536215,145.15613013485554,145.2580165585594,5497.0,-0.0011196425331909676,-0.001120269801146333,145.00774435280252,144.82969388542523,144.70784399579023,63.10721806481152,,,,,0.5684142667936142,0.003913135262758206,,,0.005429943927669045,,
2018-01-26,145.2580165585594,145.43203084743834,145.234673955983,145.40868824486193,3759.0,0.0010372693354365747,0.001036731743319219,145.04592948537962,144.8523995465796,144.71481757040786,65.14567663559569,144.93959480361625,145.73521015022607,144.14397945700642,0.010978578319993632,0.5381074669091979,0.0037006555344412996,145.8164118574894,144.1484611873869,0.002794652224817007,,1.179196563375849
2018-01-29,145.40868824486193,146.28778137889324,145.21584459622352,146.09493773025483,5793.0,0.004719453106112104,0.004708351402910681,145.1458350325106,144.9011265341747,144.7285501093118,72.57759716628783,145.01127828981595,145.9472662544257,144.0752903252062,0.012909174729693903,0.5847093425301669,0.004002256009785611,146.28778137889324,144.1484611873869,0.009884676164402473,0.035999234413721444,2.3155413988484272
2018-01-30,146.09493773025483,146.17613450396453,145.57245981877676,145.65365659248647,5298.0,-0.003020509434646712,-0.0030250803799786756,145.19419899060355,144.93063751685358,144.7377551489454,63.23964134179503,145.05567862396498,146.02621702810492,144.08514021982504,0.01338159820210719,0.5866901732671153,0.0040279810819207375,146.28778137889324,144.1484611873869,0.002317137021088378,0.03807832862228893,1.2322602917530183
2018-01-31,145.65365659248647,145.99344733962565,145.47777383599546,145.81756458313464,4720.0,0.0011253269878885863,0.0011246942820965337,145.25356714227317,144.96541897043323,144.74849952142492,65.0389400403808,145.09752692388918,146.12494528990436,144.070108557874,0.014161762613006012,0.5859656524380037,0.00401848470116183,146.28778137889324,144.1484611873869,0.002355780398000551,0.03795221984357676,1.4016445161246285
2018-02-01,145.81756458313464,146.44351941361074,145.63656786703663,146.26252269751274,5030.0,0.0030514713069729194,0.003046825018016262,145.3496581475341,145.0162857832599,144.7635644286497,69.41546223498791,145.19169782294506,146.28500443368634,144.09839121220378,0.015060180811089069,0.5775974328307407,0.003949046017928166,146.44351941361074,144.1484611873869,0.007000889320829762,0.035294480306848286,1.9588738676731037
2018-02-02,146.26252269751274,146.42253720096312,146.2188015897629,146.3788160932133,6313.0,0.0007951004369113335,0.000794784512009206,145.44767318997972,145.06971834443453,144.779636584516,70.45640879307427,145.28992377190042,146.44063961992197,144.13920792387887,0.01584027051770125,0.5403269930334196,0.0036912922747601817,146.44351941361074,144.1484611873869,0.008081203155538619,0.035264436670442205,1.8925477096453147
2018-02-05,146.3788160932133,146.41860030046246,146.29445562542804,146.3342398326772,9205.0,-0.00030452671859082514,-0.00030457309626772647,145.53210810833187,145.11930742240483,144.79510527355245,69.48024849577627,145.37227425755862,146.57590231867206,144.16864619644517,0.016559251993003284,0.4809907370277488,0.0032869322830919646,146.44351941361074,144.1484611873869,0.008665896661641304,0.035124335634248015,1.5984432503653911
2018-02-06,146.3342398326772,146.52748064403423,146.2265300976109,146.4197709089679,4814.0,0.0005844912058072804,0.0005843204573531876,145.61664742267817,145.17030599050534,144.8112711007705,70.32967903040866,145.46618894499656,146.6898201645998,144.2425577253933,0.016823582558637404,0.46857152627240495,0.003200193002376197,146.52748064403423,144.1484611873869,0.006572594505316776,0.03462813533543212,1.5586100594598182
2018-02-07,146.4197709089679,146.8659041320982,146.14660934797354,146.59274257110383,4379.0,0.0011813408876555354,0.001180643653569178,145.70960886538538,145.22608781719546,144.82899718505243,72.0253708253489,145.5783657837167,146.78203100413893,144.37470056329445,0.01653631999428408,0.4547860009002583,0.003102377327306414,146.8659041320982,144.1484611873869,0.008058725918461018,0.03386432659527631,1.6854799327528975
2018-02-08,146.59274257110383,147.52399493342938,146.27858473632082,147.20983709864637,5300.0,0.004209584435895364,0.004200748922547987,145.85248774474354,145.30388190666412,144.85268713444142,77.06201583843524,145.7151809699835,147.00877029845935,144.42159164150763,0.017755038560358823,0.5110300890793918,0.003471439811029387,147.52399493342938,144.27644038585728,0.013436921323375817,0.03599778569946534,2.310866510353695
2018-02-09,147.20983709864637,148.19888924787742,147.0781155757883,148.06716772501935,2150.0,0.005823867774532365,0.005806974613894,146.06340964762694,145.41224605640352,144.8846720159397,81.92971149702076,145.86836665526044,147.49087237020376,144.24586094031713,0.022246162785628246,0.5667758651208642,0.003827829449493106,148.19888924787742,144.47145179369042,0.018282810416944573,0.03886328761483782,2.710376979887221
2018-02-12,148.06716772501935,148.49741012234713,147.85544943051005,148.28569182783784,6019.0,0.0014758444169360452,0.0014747564289003731,146.27505556955177,145.5249302043029,144.91851300909295,82.92438427477597,146.04940267983915,147.8986877552783,144.2001176044,0.02532410323502724,0.5846534212041803,0.003942750065751271,148.49741012234713,144.5135282071704,0.014995414157525033,0.03676061934241224,2.4185445258813187
2018-02-13,148.28569182783784,148.68730438929353,148.0819630596107,148.4835756210664,7797.0,0.00133447664969788,0.0013335870270993566,146.48539081255316,145.64095551476422,144.95398626891358,83.79430251626243,146.20773459403293,148.31694373278498,144.09852545528088,0.0288522237843104,0.6088426512517101,0.0041004040258667464,148.68730438929353,144.9041197181547,0.019429097042840127,0.034687066341837505,2.158004140243781
2018-02-14,148.4835756210664,148.65801331873217,148.2131634844943,148.38760118216007,3422.0,-0.0006463640069609422,-0.0006465729902333853,146.66655370489667,145.74866710956405,144.98815159143345,81.6223944689174,146.35337176490043,148.64395345804868,144.06279007175218,0.03130206930698947,0.614432482232516,0.004140726565680114,148.68730438929353,144.9041197181547,0.01762501387519877,0.035224440129406134,1.776168405907171
