Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20
2018-01-01,1.2770785257753272,1.2783540684485222,1.2758029831021322,1.2770785257753272,9165.0,,,1.2770785257753272,1.2770785257753272,1.2770785257753272,,,,,,,,,,,,
2018-01-02,1.2770785257753272,1.2795194891938526,1.275636537851616,1.2780775012701413,5866.0,0.0007822349798010109,0.000781929193473316,1.2771736662986428,1.2771177012849277,1.277088465830002,,,,,,,,,,,,
2018-01-03,1.2780775012701413,1.2782117822704557,1.2756677530690248,1.2758020340693392,1740.0,-0.001780382800370628,-0.0017819695654744468,1.2770430346577568,1.2770661064921596,1.2770756655139754,85.09078075792952,,,,,,,,,,,
2018-01-04,1.2758020340693392,1.2776479628516229,1.2700833458313554,1.271929274613639,5973.0,-0.003035548895738538,-0.0030401655193126507,1.2765560098916504,1.2768646621047668,1.2770244576443206,66.82862464668594,,,,,,,,,,,
2018-01-05,1.271929274613639,1.2743502372790805,1.26831093544025,1.2707318981056914,5232.0,-0.0009413860753471059,-0.0009418294575029,1.2760013325787019,1.2766241615557834,1.276961845111598,62.37153979744617,,,,,,,,,,,
2018-01-08,1.2707318981056914,1.2732072704612227,1.2692987104307805,1.2717740827863118,4116.0,0.0008201452109402041,0.0008198090756306441,1.275598737360379,1.2764339623883532,1.2769102255859734,64.58549193202585,,,,,,,,,,,
2018-01-09,1.2717740827863118,1.274057025076257,1.2690561814075436,1.271339123697489,1402.0,-0.00034200971281783676,-0.0003420682114781212,1.2751930598686751,1.276234164792633,1.2768547917363369,62.92154464350425,,,,,,,,,,,
2018-01-10,1.271339123697489,1.277359470394986,1.2699741064021837,1.2759944530996807,2848.0,0.0036617526475961615,0.003655064752675834,1.2752693830335329,1.2762247643340858,1.2768462311528876,71.41115701767049,,,,,,,,,,,
2018-01-11,1.2759944530996807,1.2816378399657469,1.2744973736776266,1.2801407605436927,4864.0,0.0032494713703024036,0.003244203247533591,1.2757333237487862,1.276378332812894,1.2768790125398608,76.55912478602828,,,,,,,,,,,
2018-01-12,1.2801407605436927,1.280214020661744,1.2760096159998322,1.2760828761178835,8677.0,-0.0031698736192774524,-0.0031749083110315284,1.275766614450605,1.2763667462758348,1.2768710907844183,64.34701971508677,,,,,,,,,,,
