Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-01-01,0.6095465602508088,0.6100775272849551,0.6090155932166624,0.6095465602508088,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-02,0.6095465602508088,0.610649261902293,0.6089981054252113,0.6101008070766955,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-03,0.6101008070766955,0.6123966324075094,0.6097550416505743,0.6120508669813882,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-04,0.6120508669813882,0.6125174086282025,0.6113462275465661,0.6118127691933803,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-05,0.6118127691933803,0.6172577946221749,0.6106740666134577,0.6161190920422522,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-08,0.6161190920422522,0.6161270716996341,0.6158504475702298,0.6158584272276116,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-09,0.6158584272276116,0.6176180370552534,0.614912855661978,0.6166724654896197,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-10,0.6166724654896197,0.6168577971921224,0.6128400987624969,0.6130254304649996,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-11,0.6130254304649996,0.615716125351821,0.612678305756982,0.6153690006438034,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-12,0.6153690006438034,0.6175896811963772,0.6149639242353224,0.6171846047878963,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-15,0.6171846047878963,0.6179458435309698,0.6130396326009486,0.6138008713440222,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-16,0.6138008713440222,0.6174128058296479,0.6132528671949186,0.6168648016805443,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-17,0.6168648016805443,0.6177467528214058,0.6162251888557295,0.6171071399965911,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-18,0.6171071399965911,0.6172239959226838,0.615994654872889,0.6161115107989817,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-19,0.6161115107989817,0.6169711187005206,0.6124866716243774,0.6133462795259162,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-22,0.6133462795259162,0.6153754795458877,0.6128484421175251,0.6148776421374965,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-23,0.6148776421374965,0.6185798405125585,0.614317802240862,0.618020000615924,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-24,0.618020000615924,0.6187593657218283,0.6154356219917243,0.6161749870976286,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-25,0.6161749870976286,0.6168866846725626,0.6152580502970635,0.6159697478719974,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-26,0.6159697478719974,0.6177327895254702,0.6151090888094634,0.6168721304629361,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-29,0.6168721304629361,0.6198381429801908,0.6155805287179918,0.6185465412352465,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-30,0.6185465412352465,0.6190377306582394,0.6178741676226788,0.6183653570456716,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-31,0.6183653570456716,0.6200612718172948,0.6175050108350766,0.6192009256066997,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-01,0.6192009256066997,0.6197650264810806,0.6177682663343856,0.6183323672087665,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-02,0.6183323672087665,0.6186717087384772,0.6157005031432172,0.6160398446729279,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-05,0.6160398446729279,0.616342413588853,0.6149730839235241,0.6152756528394492,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-06,0.6152756528394492,0.6163269762180063,0.6136968205728353,0.6147481439513923,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-07,0.6147481439513923,0.615188987482267,0.6121780989409661,0.6126189424718408,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-08,0.6126189424718408,0.6129420613779496,0.6076681197779498,0.6079912386840586,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-09,0.6079912386840586,0.6089171208227538,0.6027201159591634,0.6036459980978587,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-12,0.6036459980978587,0.6041056889973344,0.5979112542120291,0.5983709451115048,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-13,0.5983709451115048,0.602509211377896,0.5973623046578952,0.6015005709242864,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-14,0.6015005709242864,0.6036898325181576,0.6007617436116004,0.6029510052054715,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-15,0.6029510052054715,0.6033258947404618,0.602211368936914,0.6025862584719043,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-16,0.6025862584719043,0.6032186747074983,0.6011667826215741,0.6017991988571681,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-19,0.6017991988571681,0.6049033341760642,0.6010030292642728,0.6041071645831689,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-20,0.6041071645831689,0.6058157636849584,0.6034905756561187,0.6051991747579082,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-21,0.6051991747579082,0.6071625933123944,0.6043483401706424,0.6063117587251287,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-22,0.6063117587251287,0.6064165965170593,0.6034625193692312,0.6035673571611618,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-23,0.6035673571611618,0.6043294561116077,0.6003105465517032,0.6010726455021491,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-26,0.6010726455021491,0.6036066031036776,0.6003053165310268,0.6028392741325553,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-27,0.6028392741325553,0.6036106985215816,0.6012068575347144,0.6019782819237406,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-28,0.6019782819237406,0.6040295224682628,0.6012202520000302,0.6032714925445524,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-01,0.6032714925445524,0.6037814867571678,0.6017047598081818,0.6022147540207973,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-02,0.6022147540207973,0.6027080182948709,0.5994224369910838,0.5999157012651574,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-05,0.5999157012651574,0.6005680489759064,0.5973720884991802,0.5980244362099293,0,0,0.0,100000.0,100000.0,,,HOLD
