Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-01-01,160.73282501601568,160.86490469566286,160.6007453363685,160.73282501601568,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-02,160.73282501601568,161.2985261026718,160.7182211574511,161.2839222441072,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-03,161.2839222441072,161.4241101013686,161.16683598619565,161.30702384345705,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-04,161.30702384345705,161.5790260800905,161.14045115050638,161.41245338713983,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-05,161.41245338713983,161.55117661642316,160.62732833810497,160.76605156738827,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-08,160.76605156738827,161.8267512811663,160.44788921549292,161.50858892927096,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-09,161.50858892927096,161.68856768313114,160.66341926012487,160.84339801398505,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-10,160.84339801398505,160.84572481694164,160.75476475604174,160.75709155899833,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-11,160.75709155899833,160.95778771758128,160.15703592304186,160.35773208162482,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-12,160.35773208162482,161.4717863286699,160.2591486661307,161.3732029131758,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-15,161.3732029131758,161.54381200130496,161.20638893699083,161.37699802512,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-16,161.37699802512,161.57143779579675,161.17705816441674,161.3714979350935,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-17,161.3714979350935,161.49887934849193,161.30261942928266,161.4300008426811,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-18,161.4300008426811,162.23712586763585,161.24763038351034,162.05475540846507,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-19,162.05475540846507,162.3096321950353,161.93446937517908,162.18934616174934,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-22,162.18934616174934,162.55732548104496,162.05970852461377,162.42768784390938,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-23,162.42768784390938,162.63023063838142,162.2509730471951,162.45351584166713,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-24,162.45351584166713,162.88036226071546,162.27725708225364,162.70410350130197,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-25,162.70410350130197,162.92754649430984,162.13166010407355,162.35510309708144,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-26,162.35510309708144,163.71250321714373,162.251609997466,163.6090101175283,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-29,163.6090101175283,163.80655689310467,162.94081168794895,163.13835846352532,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-30,163.13835846352532,163.3399298853925,163.0797973266439,163.28136874851108,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-31,163.28136874851108,163.50619924928196,162.9742656908576,163.19909619162848,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-01,163.19909619162848,163.31180959921855,162.12637223207335,162.2390856396634,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-02,162.2390856396634,162.30139067443574,161.73144569349415,161.79375072826647,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-05,161.79375072826647,161.92378432103098,161.60344292195794,161.73347651472244,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-06,161.73347651472244,162.22942811356722,161.4593709764942,161.95532257533898,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-07,161.95532257533898,162.70725833325142,161.7870596235304,162.53899538144285,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-08,162.53899538144285,163.11711696968246,162.180828317599,162.75894990583862,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-09,162.75894990583862,164.11255991445074,162.6684942427865,164.0221042513986,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-12,164.0221042513986,164.30112403099815,163.97561275339328,164.25463253299284,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-13,164.25463253299284,165.15927891504668,163.88867572123436,164.7933221032882,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-14,164.7933221032882,165.21688317218425,164.55038074435438,164.9739418132504,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-15,164.9739418132504,165.29409959297936,164.77798310672426,165.09814088645322,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-16,165.09814088645322,165.24014481038756,164.576229398406,164.71823332234035,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-19,164.71823332234035,164.80914471512023,164.43362752555336,164.52453891833323,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-20,164.52453891833323,164.93691397275637,164.30071819507776,164.7130932495009,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-21,164.7130932495009,165.42399623293417,164.4233847165627,165.13428769999598,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-22,165.13428769999598,165.63628373536335,165.01544545605557,165.51744149142291,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-23,165.51744149142291,165.64671539225296,165.16749177087584,165.29676567170588,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-26,165.29676567170588,165.65811178237803,164.46563812054202,164.82698423121417,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-27,164.82698423121417,165.00579485977806,164.6057284244583,164.7845390530222,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-28,164.7845390530222,164.94164873737097,164.2649796976496,164.42208938199838,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-01,164.42208938199838,164.66241648937813,163.80331681233469,164.04364391971444,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-02,164.04364391971444,164.29064172838795,163.9640234277318,164.21102123640532,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-05,164.21102123640532,165.09517556137078,164.0659656915242,164.95012001648968,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-06,164.95012001648968,165.47555751787974,164.80317832815092,165.32861582954098,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-07,165.32861582954098,165.4775764260791,165.01702297144627,165.1659835679844,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-08,165.1659835679844,166.7431585635824,164.87829332821195,166.45546832380995,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-09,166.45546832380995,166.63277238411763,165.90387327557917,166.08117733588685,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-12,166.08117733588685,166.1517628877264,165.00675607160736,165.0773416234469,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-13,165.0773416234469,165.16621414729016,164.72320972645082,164.81208225029408,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-14,164.81208225029408,164.96714758748675,163.75653997712797,163.91160531432064,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-15,163.91160531432064,164.1259863075921,163.66186392390284,163.8762449171743,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-16,163.8762449171743,164.09938432325444,163.74018445773876,163.9633238638189,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-19,163.9633238638189,164.16844887367338,163.86022429840548,164.06534930825995,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-20,164.06534930825995,164.25173480305975,163.68729228366422,163.873677778464,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-21,163.873677778464,164.0679989764093,163.79920286550723,163.99352406345255,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-22,163.99352406345255,164.1418807803642,163.84960300096418,163.99795971787583,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-23,163.99795971787583,164.0951722600895,163.82189299595308,163.91910553816675,0,0,0.0,100000.0,100000.0,,,HOLD
