Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-01-01,144.66126800626105,144.72742799696508,144.59510801555697,144.66126800626105,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-02,144.66126800626105,144.8611832188937,144.5657346968726,144.76564990950527,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-03,144.76564990950527,145.13522010183038,144.61102839232592,144.98059858465103,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-04,144.98059858465103,145.18341922688262,144.17628407416342,144.379104716395,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-05,144.379104716395,144.63170275937557,144.1616990711254,144.41429711410598,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-08,144.41429711410598,144.86158966172837,144.23993757189118,144.68723011951354,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-09,144.68723011951354,144.82410890184934,144.4045983778732,144.54147716020898,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-10,144.54147716020898,144.7333130058905,144.15736995101997,144.34920579670143,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-11,144.34920579670143,144.67427798262466,144.1484611873869,144.47353337331012,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-12,144.47353337331012,145.20054700693308,144.27644038585728,145.00345401948024,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-15,145.00345401948024,145.19697356205313,144.47145179369042,144.6649713362633,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-16,144.6649713362633,145.4683804662842,144.5135282071704,145.3169373371913,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-17,145.3169373371913,145.6333072994999,145.15848780250175,145.47485776481037,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-18,145.47485776481037,145.8164118574894,144.9041197181547,145.24567381083375,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-19,145.24567381083375,145.4545243381069,144.9965313755062,145.20538190277935,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-22,145.20538190277935,145.31136605113352,144.97103324362502,145.07701739197918,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-23,145.07701739197918,145.46619465595268,145.07451974928202,145.4636970132555,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-24,145.4636970132555,145.5756125169656,145.3089204079482,145.4208359116583,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-25,145.4208359116583,145.52272233536215,145.15613013485554,145.2580165585594,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-26,145.2580165585594,145.43203084743834,145.234673955983,145.4086882448619,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-29,145.4086882448619,146.28778137889324,145.21584459622352,146.09493773025483,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-30,146.09493773025483,146.17613450396453,145.57245981877676,145.65365659248647,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-31,145.65365659248647,145.99344733962565,145.47777383599546,145.81756458313464,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-01,145.81756458313464,146.44351941361074,145.63656786703663,146.26252269751274,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-02,146.26252269751274,146.42253720096312,146.2188015897629,146.3788160932133,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-05,146.3788160932133,146.41860030046246,146.29445562542804,146.3342398326772,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-06,146.3342398326772,146.52748064403423,146.2265300976109,146.4197709089679,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-07,146.4197709089679,146.8659041320982,146.14660934797354,146.59274257110383,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-08,146.59274257110383,147.52399493342938,146.27858473632082,147.20983709864635,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-09,147.20983709864635,148.19888924787742,147.0781155757883,148.06716772501937,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-12,148.06716772501937,148.49741012234713,147.85544943051005,148.28569182783784,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-13,148.28569182783784,148.68730438929353,148.0819630596107,148.4835756210664,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-14,148.4835756210664,148.65801331873217,148.2131634844943,148.38760118216007,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-15,148.38760118216007,148.51661733119826,148.265109732485,148.3941258815232,0,0,0.0,100000.0,100000.0,,,HOLD
