Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-01-01,1.0983320482898549,1.0994499861741809,1.097214110405529,1.0983320482898549,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-02,1.0983320482898549,1.1076959092446763,1.0970979853418237,1.1064618462966451,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-03,1.1064618462966451,1.113639124519068,1.1050218448726743,1.1121991230950972,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-04,1.1121991230950972,1.1133049885551345,1.1032845377248075,1.1043904031848448,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-05,1.1043904031848448,1.108545645434195,1.1026190053692706,1.106774247618621,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-08,1.106774247618621,1.1069298089731283,1.104720475243845,1.1048760365983523,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-09,1.1048760365983523,1.1117987709489168,1.104432216784201,1.1113549511347651,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-10,1.1113549511347651,1.1143153888487252,1.1107020709652389,1.1136625086791987,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-11,1.1136625086791987,1.1223572783448037,1.113464729951834,1.1221594996174389,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-12,1.1221594996174389,1.1254866538509027,1.120582168227933,1.1239093224613972,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-15,1.1239093224613972,1.12412720440743,1.1136959971522664,1.1139138790982992,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-16,1.1139138790982992,1.120073525541248,1.111177463415354,1.1173371098583027,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-17,1.1173371098583027,1.1180590509466903,1.1147586749603646,1.1154806160487525,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-18,1.1154806160487525,1.120468080755237,1.1134751504130125,1.1184626151194972,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-19,1.1184626151194972,1.1240104408647928,1.1180541616938726,1.1236019874391685,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-22,1.1236019874391685,1.1247626162310762,1.1204984961922533,1.1216591249841612,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-23,1.1216591249841612,1.123654238229952,1.120242439064997,1.1222375523107877,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-24,1.1222375523107877,1.1243131350925528,1.114277965601639,1.1163535483834042,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-25,1.1163535483834042,1.118031735389583,1.114460808148868,1.1161389951550469,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-26,1.1161389951550469,1.1187746778110017,1.1103714760786458,1.1130071587346009,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-29,1.1130071587346009,1.125572017712674,1.11237076361763,1.1249356225957032,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-30,1.1249356225957032,1.133213545009205,1.123942653051323,1.132220575464825,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-31,1.132220575464825,1.1322680266335372,1.1255797974771706,1.1256272486458831,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-01,1.1256272486458831,1.1266752160721305,1.1179077241454096,1.118955691571657,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-02,1.118955691571657,1.1213708159882845,1.1183651296568935,1.1207802540735212,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-05,1.1207802540735212,1.1210176712745346,1.1193342039711138,1.1195716211721272,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-06,1.1195716211721272,1.1282205686404465,1.1187020943313295,1.127351041799649,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-07,1.127351041799649,1.127803101158762,1.1242351494854228,1.1246872088445357,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-08,1.1246872088445357,1.1259367138315162,1.120953584917422,1.1222030899044029,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-09,1.1222030899044029,1.1230521806235816,1.118899850655925,1.1197489413751038,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-12,1.1197489413751038,1.1209604051935578,1.1188618794987275,1.1200733433171814,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-13,1.1200733433171814,1.1208925522985302,1.118352014607576,1.1191712235889248,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-14,1.1191712235889248,1.1205919169443852,1.1184627610755886,1.119883454431049,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-15,1.119883454431049,1.123292913620095,1.1178308593736126,1.121240318562659,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-16,1.121240318562659,1.1234629767545197,1.119701431290749,1.1219240894826097,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-19,1.1219240894826097,1.1235635528577848,1.1207205718185842,1.1223600351937593,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-20,1.1223600351937593,1.1248440823501775,1.120921250213434,1.1234052973698525,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-21,1.1234052973698525,1.124604190825979,1.110029290001775,1.1112281834579016,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-22,1.1112281834579016,1.114208489130866,1.1101843590041005,1.1131646646770643,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-23,1.1131646646770643,1.1142321875033552,1.1107539367756278,1.1118214596019185,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-26,1.1118214596019185,1.1120663259499095,1.1080005741573782,1.1082454405053692,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-27,1.1082454405053692,1.113644956554835,1.1080442579873584,1.1134437740368242,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-28,1.1134437740368242,1.114037095415478,1.1108102925536976,1.1114036139323515,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-01,1.1114036139323515,1.1133732920653738,1.1049608544106424,1.1069305325436647,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-02,1.1069305325436647,1.113691638102821,1.1061574794407631,1.1129185849999197,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-05,1.1129185849999197,1.114557600510668,1.1036729036311466,1.105311919141895,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-06,1.105311919141895,1.1067282637166966,1.1024582063567263,1.1038745509315282,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-07,1.1038745509315282,1.1046450949103606,1.0985318046220385,1.0993023486008708,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-08,1.0993023486008708,1.1034876432374163,1.098611974663509,1.1027972693000547,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-09,1.1027972693000547,1.1036859960663947,1.097516330036466,1.098405056802806,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-12,1.098405056802806,1.0994184840968444,1.089921089764471,1.0909345170585094,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-13,1.0909345170585094,1.0916003695242606,1.0824602372804148,1.083126089746166,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-14,1.083126089746166,1.0841916754978418,1.078970254574324,1.0800358403259998,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-15,1.0800358403259998,1.0811634221784256,1.0793764808734077,1.0805040627258335,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-16,1.0805040627258335,1.0827512954376737,1.0792128310138625,1.0814600637257026,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-19,1.0814600637257026,1.083200502478535,1.079342501980492,1.0810829407333242,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-20,1.0810829407333242,1.0829690749932013,1.080681471805694,1.0825676060655711,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-21,1.0825676060655711,1.084224532253827,1.0779524940873382,1.079609420275594,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-22,1.079609420275594,1.0910639599068066,1.078508064683669,1.089962604314882,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-23,1.089962604314882,1.090344454513034,1.0872689762203662,1.087650826418518,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-26,1.087650826418518,1.0914193775409968,1.086588123850843,1.0903566749733218,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-27,1.0903566749733218,1.0959440588339462,1.0887926179092555,1.0943800017698802,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-28,1.0943800017698802,1.096255907011646,1.0850564659340836,1.0869323711758494,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-29,1.0869323711758494,1.0913271001311668,1.0856559615842525,1.0900506905395695,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-30,1.0900506905395695,1.0997915330106005,1.089297352840343,1.0990381953113737,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-02,1.0990381953113737,1.0994415455483106,1.0937750414852052,1.0941783917221424,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-03,1.0941783917221424,1.0959040976416077,1.0936217001512396,1.095347406070705,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-04,1.095347406070705,1.0964536005813084,1.092171105722582,1.0932773002331857,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-05,1.0932773002331857,1.0942670068894629,1.0902643111015562,1.0912540177578334,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-06,1.0912540177578334,1.0945768518919734,1.0906609040139863,1.0939837381481263,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-09,1.0939837381481263,1.0953778141065893,1.0928554564817112,1.094249532440174,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-10,1.094249532440174,1.0946365169268617,1.0881071997206326,1.08849418420732,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-11,1.08849418420732,1.094061525406884,1.0864136219036566,1.0919809631032205,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-12,1.0919809631032205,1.0931296008061149,1.088558087663713,1.0897067253666075,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-13,1.0897067253666075,1.0950716477958589,1.0890832533287391,1.0944481757579907,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-16,1.0944481757579907,1.0960431577916916,1.090601188838873,1.0921961708725738,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-17,1.0921961708725738,1.0955191783063778,1.091306511443999,1.094629518877803,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-18,1.094629518877803,1.0965876474463403,1.0898230972972025,1.0917812258657398,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-19,1.0917812258657398,1.1002955847530975,1.090784164019218,1.099298522906576,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-20,1.099298522906576,1.1034162528435991,1.0984527406272142,1.1025704705642376,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-23,1.1025704705642376,1.1142291989306463,1.1008598829793164,1.1125186113457253,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-24,1.1125186113457253,1.1128915152910122,1.109701614172209,1.1100745181174958,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-25,1.1100745181174958,1.1116649141746555,1.1097676508095338,1.1113580468666937,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-26,1.1113580468666937,1.1132243211595756,1.11075030893516,1.112616583228042,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-27,1.112616583228042,1.1153083886941406,1.1112059504662166,1.113897755932315,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-30,1.113897755932315,1.119603994158694,1.1127364251306882,1.118442663357067,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-01,1.118442663357067,1.1194393038190944,1.1160554435225485,1.117052083984576,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-02,1.117052083984576,1.1186246830666804,1.1165619869272103,1.118134586009315,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-03,1.118134586009315,1.1240013507947304,1.116684740075038,1.1225515048604533,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-04,1.1225515048604533,1.1241756341613518,1.118775707078821,1.1203998363797194,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-07,1.1203998363797194,1.1206621146765112,1.11573499165985,1.1159972699566418,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-08,1.1159972699566418,1.118185039053042,1.1139714016332685,1.1161591707296683,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-09,1.1161591707296683,1.1179171317468746,1.1134026293061496,1.1151605903233557,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-10,1.1151605903233557,1.1213486480060917,1.1133149205707444,1.1195029782534802,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-11,1.1195029782534802,1.1202993788530056,1.1153705543591392,1.1161669549586646,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-14,1.1161669549586646,1.117948815903531,1.1041714171022965,1.1059532780471628,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-15,1.1059532780471628,1.1060490115347648,1.105794277201268,1.10589001068887,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-16,1.10589001068887,1.1077009791006165,1.1056560078112567,1.107466976223003,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-17,1.107466976223003,1.108645636122032,1.1005456365919175,1.1017242964909466,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-18,1.1017242964909466,1.1112238164891344,1.100668886089704,1.1101684060878918,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-21,1.1101684060878918,1.1123614210814012,1.1023655140383426,1.104558529031852,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-22,1.104558529031852,1.108714849061796,1.103662035137761,1.107818355167705,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-23,1.107818355167705,1.1121424924098584,1.1076043710496677,1.1119285082918209,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-24,1.1119285082918209,1.1147319251842875,1.111437709721437,1.1142411266139036,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-25,1.1142411266139036,1.115153227307886,1.1070622163087764,1.107974317002759,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-28,1.107974317002759,1.112829145362768,1.106644155356764,1.111498983716773,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-29,1.111498983716773,1.1162640057741369,1.110317307051686,1.11508232910905,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-30,1.11508232910905,1.1164560555920946,1.1093408272480598,1.1107145537311045,0,0,0.0,100000.0,100000.0,,,HOLD
2018-05-31,1.1107145537311045,1.112546753450561,1.1095637903622677,1.1113959900817243,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-01,1.1113959900817243,1.114779186817226,1.1099522672821078,1.1133354640176096,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-04,1.1133354640176096,1.1211346887444615,1.1120796593803588,1.1198788841072107,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-05,1.1198788841072107,1.1215944935489186,1.112573374829375,1.1142889842710828,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-06,1.1142889842710828,1.1154863278479636,1.10867516178814,1.1098725053650207,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-07,1.1098725053650207,1.1130141901190498,1.1076355159240865,1.1107772006781156,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-08,1.1107772006781156,1.1122321720109445,1.1071895578443154,1.1086445291771445,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-11,1.1086445291771445,1.1088408729505124,1.1001690333380385,1.1003653771114064,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-12,1.1003653771114064,1.1092714538583186,1.0997065705675568,1.108612647314469,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-13,1.108612647314469,1.1115134598643996,1.1085052840470402,1.1114060965969708,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-14,1.1114060965969708,1.1135171947103697,1.1100451494622146,1.1121562475756133,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-15,1.1121562475756133,1.1137511736288896,1.108491040632937,1.110085966686213,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-18,1.110085966686213,1.112459698885217,1.1086428865054798,1.1110166187044836,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-19,1.1110166187044836,1.1121065047633367,1.1043883529861134,1.1054782390449664,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-20,1.1054782390449664,1.1106702167730638,1.1032337981526776,1.108425775880775,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-21,1.108425775880775,1.115547949457536,1.1069875815372243,1.1141097551139854,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-22,1.1141097551139854,1.115348911616734,1.10762547658484,1.1088646330875889,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-25,1.1088646330875889,1.1101797706473255,1.103824306844981,1.1051394444047171,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-26,1.1051394444047171,1.106212738966121,1.095402128555529,1.096475423116933,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-27,1.096475423116933,1.1034804372709104,1.0947576191440072,1.1017626332979846,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-28,1.1017626332979846,1.1028751350736596,1.0992212135952848,1.1003337153709598,0,0,0.0,100000.0,100000.0,,,HOLD
2018-06-29,1.1003337153709598,1.1063766487552682,1.0979222368976775,1.103965170281986,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-02,1.103965170281986,1.105476659407646,1.1024346850617477,1.1039461741874077,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-03,1.1039461741874077,1.10552395003541,1.0935610635847397,1.0951388394327417,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-04,1.0951388394327417,1.0975905135262316,1.0925368410339666,1.0949885151274563,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-05,1.0949885151274563,1.0997673945143391,1.0933702640270837,1.098149143413966,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-06,1.098149143413966,1.10087512661972,1.0974116298708951,1.100137613076649,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-09,1.100137613076649,1.102053028063766,1.087517686124033,1.08943310111115,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-10,1.08943310111115,1.0909931985567205,1.076151023067983,1.0777111205135532,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-11,1.0777111205135532,1.0813741684218516,1.077372051567923,1.0810350994762217,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-12,1.0810350994762217,1.0848965954237917,1.0796774842724834,1.0835389802200537,0,0,0.0,100000.0,100000.0,,,HOLD
2018-07-13,1.0835389802200537,1.0855288473389666,1.081151049892053,1.083140917010966,-1,-1,89282.19,100000.0,100029.29,1.094669,1.061068,SELL
2018-07-16,1.083140917010966,1.0847712522823,1.0740836290803917,1.0757139643517253,-1,-1,89282.19,100000.0,100692.38,1.094669,1.061068,HOLD
2018-07-17,1.0757139643517253,1.0761420895594498,1.0742042075748015,1.074632332782526,-1,-1,89282.19,100000.0,100788.96,1.094669,1.061068,HOLD
2018-07-18,1.074632332782526,1.0758965498058832,1.073106592340883,1.07437080936424,-1,-1,89282.19,100000.0,100812.3,1.094669,1.061068,HOLD
2018-07-19,1.07437080936424,1.0755000069803338,1.071972191706883,1.0731013893229768,-1,-1,89282.19,100000.0,100925.64,1.094669,1.061068,HOLD
2018-07-20,1.0731013893229768,1.0739606004493811,1.0687311796916692,1.0695903908180735,-1,-1,89282.19,100000.0,101239.11,1.094669,1.061068,HOLD
2018-07-23,1.0695903908180735,1.0742682913122727,1.0690653365254603,1.0737432370196596,-1,-1,89282.19,100000.0,100868.34,1.094669,1.061068,HOLD
2018-07-24,1.0737432370196596,1.0748984742696832,1.0665130111780103,1.067668248428034,-1,-1,89282.19,100000.0,101410.72,1.094669,1.061068,HOLD
2018-07-25,1.067668248428034,1.0686212634812675,1.0623199711697038,1.0632729862229375,-1,-1,89282.19,100000.0,101803.14,1.094669,1.061068,HOLD
2018-07-26,1.0632729862229375,1.0686501316034194,1.0620275466031974,1.0674046919836793,-1,-1,89282.19,100000.0,101434.25,1.094669,1.061068,HOLD
2018-07-27,1.0674046919836793,1.0693292735579365,1.0636515987074575,1.0655761802817143,-1,-1,89282.19,100000.0,101597.51,1.094669,1.061068,HOLD
2018-07-30,1.0655761802817143,1.0669347038564383,1.057956564565215,1.059315088139939,-1,-1,120590.79,101993.75,102740.34,1.073964,1.048591,SELL
2018-07-31,1.059315088139939,1.0619210601661837,1.0578363529980512,1.060442325024296,-1,-1,120590.79,101993.75,102604.4,1.073964,1.048591,HOLD
2018-08-01,1.060442325024296,1.0638414468715394,1.0597988868140764,1.0631980086613195,-1,-1,120590.79,101993.75,102272.09,1.073964,1.048591,HOLD
2018-08-02,1.0631980086613195,1.064019015993138,1.060903220567085,1.0617242278989032,-1,-1,120590.79,101993.75,102449.82,1.073964,1.048591,HOLD
2018-08-03,1.0617242278989032,1.0625038747943916,1.0548434260691066,1.055623072964595,-1,-1,120590.79,101993.75,103185.56,1.073964,1.048591,HOLD
2018-08-06,1.055623072964595,1.060648740849277,1.0544226841477742,1.0594483520324562,-1,-1,120590.79,101993.75,102724.27,1.073964,1.048591,HOLD
2018-08-07,1.0594483520324562,1.0638857801043715,1.058001210192987,1.0624386382649025,-1,-1,120590.79,101993.75,102363.67,1.073964,1.048591,HOLD
2018-08-08,1.0624386382649025,1.0635322962904556,1.0612102275954345,1.062303885620988,-1,-1,120590.79,101993.75,102379.92,1.073964,1.048591,HOLD
2018-08-09,1.062303885620988,1.0646983911773955,1.0609896611545313,1.0633841667109392,-1,-1,120590.79,101993.75,102249.65,1.073964,1.048591,HOLD
2018-08-10,1.0633841667109392,1.0689206619568592,1.0627707380368403,1.0683072332827606,-1,-1,120590.79,101993.75,101655.97,1.073964,1.048591,HOLD
2018-08-13,1.0683072332827606,1.0777228714754314,1.0675472920493143,1.0769629302419852,-1,-1,116410.37,100965.37,99949.61,1.07691,1.050891,SELL
2018-08-14,1.0769629302419852,1.0854019834629054,1.0765415695519616,1.0849806227728818,0,0,0.0,99947.57,99947.57,,,STOP
2018-08-15,1.0849806227728818,1.0860560995757345,1.0753052848655589,1.0763807616684116,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-16,1.0763807616684116,1.0802440406369966,1.0754933166329983,1.0793565956015836,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-17,1.0793565956015836,1.0818747438748837,1.0780779628206647,1.0805961110939646,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-20,1.0805961110939646,1.0826335850330555,1.0765161201566216,1.0785535940957127,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-21,1.0785535940957127,1.081768165439485,1.0765197612817252,1.0797343326254976,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-22,1.0797343326254976,1.080186098115104,1.0741493357332637,1.07460110122287,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-23,1.07460110122287,1.076833153011754,1.0668773087563743,1.0691093605452584,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-24,1.0691093605452584,1.0781948769009488,1.0670727678558882,1.0761582842115789,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-27,1.0761582842115789,1.0786582174422732,1.0758772393865663,1.0783771726172608,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-28,1.0783771726172608,1.0805259175460644,1.0766649486808453,1.0788136936096488,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-29,1.0788136936096488,1.0818867773607748,1.077845347373605,1.0809184311247308,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-30,1.0809184311247308,1.0821607319251805,1.0806110620993616,1.081853362899811,0,0,0.0,99947.57,99947.57,,,HOLD
2018-08-31,1.081853362899811,1.0832109321676708,1.0800435410095406,1.0814011102774004,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-03,1.0814011102774004,1.086584375569234,1.079648660859495,1.0848319261513286,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-04,1.0848319261513286,1.085952843118892,1.0780746973052566,1.07919561427282,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-05,1.07919561427282,1.0859410529546492,1.0778149290168686,1.0845603676986977,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-06,1.0845603676986977,1.08893259365517,1.0840335020629823,1.088405728019455,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-07,1.088405728019455,1.0894942072109952,1.083874735451425,1.0849632146429653,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-10,1.0849632146429653,1.0869356346051593,1.084917920936454,1.086890340898648,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-11,1.086890340898648,1.096631112231536,1.0848667373415506,1.094607508674439,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-12,1.094607508674439,1.095526333176709,1.085128533873455,1.0860473583757255,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-13,1.0860473583757255,1.086697356166602,1.0813783551573726,1.0820283529482488,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-14,1.0820283529482488,1.082851523197052,1.078057860327728,1.0788810305765313,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-17,1.0788810305765313,1.0852568733841654,1.0782059848939043,1.0845818277015384,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-18,1.0845818277015384,1.0860204096880337,1.0838669265807823,1.0853055085672776,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-19,1.0853055085672776,1.087180665514729,1.0822230957903043,1.0840982527377556,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-20,1.0840982527377556,1.0893350628715877,1.0833185977719215,1.0885554079057538,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-21,1.0885554079057538,1.089650112315491,1.0870461485148293,1.0881408529245664,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-24,1.0881408529245664,1.0928788224112955,1.0879475710664497,1.0926855405531788,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-25,1.0926855405531788,1.0990193008205271,1.0915644300588834,1.0978981903262317,0,0,0.0,99947.57,99947.57,,,HOLD
2018-09-26,1.0978981903262317,1.098843405921159,1.0875961872449689,1.088541402839896,0,0,0.0,99947.57,99947.57,,,HOLD
