Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-01-01,0.6679029826053268,0.6694810793290883,0.6663248858815652,0.6679029826053268,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-02,0.6679029826053268,0.6716573140442018,0.6674286409147724,0.6711829723536474,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-03,0.6711829723536474,0.6758124088697669,0.6705062613218407,0.6751356978379601,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-04,0.6751356978379601,0.6754669649647584,0.6731842611346834,0.6735155282614818,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-05,0.6735155282614818,0.6743942450041889,0.6701320748143169,0.671010791557024,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-08,0.671010791557024,0.6712438386709806,0.6664346420645638,0.6666676891785204,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-09,0.6666676891785204,0.6715187190353108,0.6665658217791371,0.6714168516359276,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-10,0.6714168516359276,0.6719353060273209,0.669304474084774,0.6698229284761673,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-11,0.6698229284761673,0.6707300099090463,0.6689095110959312,0.6698165925288102,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-12,0.6698165925288102,0.676316417191302,0.6692609285163328,0.6757607531788246,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-15,0.6757607531788246,0.6773481591738516,0.6755291899312212,0.6771165959262483,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-16,0.6771165959262483,0.6778179200880691,0.676011536298731,0.6767128604605518,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-17,0.6767128604605518,0.6772178055110013,0.6742325603173182,0.6747375053677677,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-18,0.6747375053677677,0.6751014138023477,0.6709827830401268,0.6713466914747068,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-19,0.6713466914747068,0.6717594584545479,0.6694033325740574,0.6698160995538984,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-22,0.6698160995538984,0.6715966417962517,0.6689124573865868,0.67069299962894,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-23,0.67069299962894,0.6770597420654944,0.6696948895285236,0.676061631965078,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-24,0.676061631965078,0.6764111692947666,0.6735610136806772,0.6739105510103659,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-25,0.6739105510103659,0.6756117071573233,0.6732981676043934,0.6749993237513509,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-26,0.6749993237513509,0.6765280588553676,0.6745892767162207,0.6761180118202375,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-29,0.6761180118202375,0.6770561102075262,0.6715763190045478,0.6725144173918366,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-30,0.6725144173918366,0.674286718572352,0.6715518955982067,0.6733241967787221,0,0,0.0,100000.0,100000.0,,,HOLD
2018-01-31,0.6733241967787221,0.6772195186454801,0.6723738371125493,0.6762691589793073,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-01,0.6762691589793073,0.677254283430313,0.6708969874826339,0.6718821119336397,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-02,0.6718821119336397,0.6721548642077531,0.6677739914420487,0.6680467437161621,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-05,0.6680467437161621,0.6692349639714021,0.6636568324986192,0.6648450527538592,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-06,0.6648450527538592,0.6653112533352372,0.6616644195846644,0.6621306201660424,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-07,0.6621306201660424,0.6628589595423688,0.6582764426575265,0.6590047820338529,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-08,0.6590047820338529,0.6607434642997772,0.6580248548917149,0.6597635371576391,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-09,0.6597635371576391,0.660971875444106,0.6593385488188948,0.6605468871053616,0,0,0.0,100000.0,100000.0,,,HOLD
