Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20,Signal_Trend,Signal_MR,Signal_BO
2018-01-01,144.66126800626105,144.72742799696508,144.59510801555697,144.66126800626105,3513.0,,,144.66126800626105,144.66126800626105,144.66126800626105,,,,,,,,,,,,,0,0,0
2018-01-02,144.66126800626105,144.8611832188937,144.5657346968726,144.76564990950527,1766.0,0.0007215608205488,0.0007213006206991,144.6712091399033,144.66536141423137,144.66230663216396,,,,,,,,,,,,,0,0,0
2018-01-03,144.76564990950527,145.13522010183038,144.61102839232592,144.98059858465103,1781.0,0.0014848044082289,0.001483703176105,144.70067480130783,144.6777236562086,144.66547371626834,,,,,,,,,,,,,0,0,0
2018-01-04,144.98059858465103,145.18341922688262,144.17628407416342,144.379104716395,1440.0,-0.0041487886939908,-0.0041574187957209,144.67004907893522,144.66601310954923,144.66262427348354,70.81724475483549,,,,,,,,,,,,0,0,0
2018-01-05,144.379104716395,144.63170275937557,144.1616990711254,144.41429711410598,3009.0,0.0002437499372232,0.0002437202350337,144.6456917489515,144.65614189404167,144.6601533564748,71.34416120109148,,,,,,,,,,,,0,0,0
2018-01-08,144.41429711410598,144.86158966172837,144.23993757189118,144.68723011951354,2598.0,0.0018899306430297,0.0018881469711026,144.64964778424311,144.65736104013862,144.66042277700257,75.09924670753804,,,,,,,,,,,,0,0,0
2018-01-09,144.68723011951354,144.82410890184934,144.4045983778732,144.54147716020898,7186.0,-0.0010073657446075,-0.0010078734784904,144.6393458200494,144.65281657425905,144.659239238527,69.83624408261915,,,,,,,,,,,,0,0,0
2018-01-10,144.54147716020898,144.7333130058905,144.15736995101997,144.34920579670143,2761.0,-0.0013302158472783,-0.0013311013697563,144.6117134368734,144.6409102692568,144.6561543286581,63.51296564200696,,,,,,,,,,,,0,0,0
2018-01-11,144.34920579670143,144.67427798262466,144.1484611873869,144.47353337331012,3674.0,0.0008612972681245,0.0008609265644746,144.59855343081975,144.63434646941576,144.65433720472427,65.67709405886134,,,,,,,,,,,,0,0,0
2018-01-12,144.47353337331012,145.20054700693308,144.27644038585728,145.00345401948024,1059.0,0.0036679427283117,0.0036612322305244,144.63711539164456,144.64882127530063,144.65781100387608,73.02194721412786,,,,,,,,,,,,0,0,0
2018-01-15,145.00345401948024,145.19697356205313,144.47145179369042,144.6649713362633,7235.0,-0.002334307727397,-0.002337036470992,144.6397683387511,144.64945461102465,144.6578822509645,63.65229572742057,,,,,,,,,2.560001065465833e-05,,,0,0,0
2018-01-16,144.6649713362633,145.4683804662842,144.5135282071704,145.3169373371913,3741.0,0.0045067302395722,0.0044966053395775,144.70426062431682,144.67563040420765,144.6644400130165,71.29296696558355,,,,,,,,,0.0038081369995619,,,0,0,0
2018-01-17,145.3169373371913,145.6333072994999,145.15848780250175,145.47485776481037,6026.0,0.0010867310480995,0.0010861409833698,144.77765082817334,144.70697265364305,144.67250387124332,72.78526863666602,,,,,,,,,0.0034091401538167,,,0,0,0
2018-01-18,145.47485776481037,145.8164118574894,144.9041197181547,145.24567381083375,8353.0,-0.0015754196807474,-0.0015766619592441,144.82222444556956,144.72809818921917,144.67820705472184,67.31614043394978,,,,,0.6116867001935548,0.0042113935936584,,,0.0060020395343283,,,0,0,0
2018-01-19,145.24567381083375,145.4545243381069,144.9965313755062,145.20538190277935,9854.0,-0.0002774052197029,-0.0002774437036482,144.85871563197048,144.7468151975941,144.68345257559804,66.37191161681827,,,,,0.634949055993025,0.0043727653043752,,,0.0054778841463896,,,0,0,0
2018-01-22,145.20538190277935,145.31136605113352,144.97103324362502,145.07701739197918,7245.0,-0.0008840203380761,-0.0008844113144928,144.87950627578084,144.75976430325625,144.68736864342273,63.32442961975352,,,,,0.638155076384982,0.0043987330857565,,,0.0026939991327754,,,0,0,0
2018-01-23,145.07701739197918,145.46619465595268,145.07451974928202,145.4636970132555,1471.0,0.0026653403015004,0.0026617945810094,144.93514348887368,144.7873695075699,144.69509330381908,68.07912414022245,,,,,0.6286895904682817,0.0043219690092916,,,0.0063803129120116,,,0,0,0
2018-01-24,145.4636970132555,145.5756125169656,145.3089204079482,145.4208359116583,9954.0,-0.0002946515349002,-0.0002946949531928,144.98139991009126,144.8122113273381,144.70231462330008,67.041626746556,,,,,0.5758008016324396,0.0039595481488102,,,0.007423872608389,,,0,0,0
2018-01-25,145.4208359116583,145.52272233536215,145.15613013485554,145.2580165585594,5497.0,-0.0011196425331909,-0.0011202698011463,145.00774435280252,144.82969388542523,144.70784399579023,63.10721806481152,,,,,0.5684142667936142,0.0039131352627582,,,0.005429943927669,,,0,0,0
2018-01-26,145.2580165585594,145.43203084743834,145.234673955983,145.4086882448619,3759.0,0.0010372693354365,0.0010367317433192,145.04592948537962,144.8523995465796,144.71481757040786,65.14567663559569,144.93959480361625,145.73521015022607,144.14397945700642,0.0109785783199936,0.5381074669091979,0.0037006555344412,145.8164118574894,144.1484611873869,0.002794652224817,,1.179196563375849,0,0,0
2018-01-29,145.4086882448619,146.28778137889324,145.21584459622352,146.09493773025483,5793.0,0.0047194531061121,0.0047083514029106,145.1458350325106,144.9011265341747,144.7285501093118,72.57759716628783,145.01127828981595,145.9472662544257,144.0752903252062,0.0129091747296939,0.5847093425301669,0.0040022560097856,146.28778137889324,144.1484611873869,0.0098846761644024,0.0359992344137214,2.3155413988484272,0,0,0
2018-01-30,146.09493773025483,146.17613450396453,145.57245981877676,145.65365659248647,5298.0,-0.0030205094346467,-0.0030250803799786,145.19419899060355,144.93063751685358,144.7377551489454,63.23964134179503,145.05567862396498,146.02621702810492,144.08514021982504,0.0133815982021071,0.5866901732671153,0.0040279810819207,146.28778137889324,144.1484611873869,0.0023171370210883,0.0380783286222889,1.2322602917530183,0,0,0
2018-01-31,145.65365659248647,145.99344733962565,145.47777383599546,145.81756458313464,4720.0,0.0011253269878885,0.0011246942820965,145.25356714227317,144.96541897043323,144.74849952142492,65.0389400403808,145.09752692388918,146.12494528990436,144.070108557874,0.014161762613006,0.5859656524380037,0.0040184847011618,146.28778137889324,144.1484611873869,0.0023557803980005,0.0379522198435767,1.4016445161246285,0,0,0
2018-02-01,145.81756458313464,146.44351941361074,145.63656786703663,146.26252269751274,5030.0,0.0030514713069729,0.0030468250180162,145.3496581475341,145.0162857832599,144.7635644286497,69.41546223498791,145.19169782294506,146.28500443368634,144.09839121220378,0.015060180811089,0.5775974328307407,0.0039490460179281,146.44351941361074,144.1484611873869,0.0070008893208297,0.0352944803068482,1.958873867673104,0,0,0
2018-02-02,146.26252269751274,146.42253720096312,146.2188015897629,146.3788160932133,6313.0,0.0007951004369113,0.0007947845120092,145.44767318997972,145.06971834443453,144.779636584516,70.45640879307427,145.28992377190042,146.44063961992197,144.13920792387887,0.0158402705177012,0.5403269930334196,0.0036912922747601,146.44351941361074,144.1484611873869,0.0080812031555386,0.0352644366704422,1.8925477096453147,0,0,0
2018-02-05,146.3788160932133,146.41860030046246,146.29445562542804,146.3342398326772,9205.0,-0.0003045267185908,-0.0003045730962677,145.53210810833187,145.11930742240483,144.79510527355245,69.48024849577627,145.37227425755862,146.57590231867206,144.16864619644517,0.0165592519930032,0.4809907370277488,0.0032869322830919,146.44351941361074,144.1484611873869,0.0086658966616413,0.035124335634248,1.5984432503653911,0,0,0
2018-02-06,146.3342398326772,146.52748064403423,146.2265300976109,146.4197709089679,4814.0,0.0005844912058072,0.0005843204573531,145.61664742267817,145.17030599050534,144.8112711007705,70.32967903040866,145.46618894499656,146.6898201645998,144.2425577253933,0.0168235825586374,0.4685715262724049,0.0032001930023761,146.52748064403423,144.1484611873869,0.0065725945053167,0.0346281353354321,1.5586100594598182,0,0,0
2018-02-07,146.4197709089679,146.8659041320982,146.14660934797354,146.59274257110383,4379.0,0.0011813408876555,0.0011806436535691,145.70960886538538,145.22608781719546,144.82899718505243,72.0253708253489,145.5783657837167,146.78203100413893,144.37470056329445,0.016536319994284,0.4547860009002583,0.0031023773273064,146.8659041320982,144.1484611873869,0.008058725918461,0.0338643265952763,1.6854799327528975,0,0,0
